,shadow_instability_time
223,1000000495.7656097
224,1389970.600595569
225,1000006296.5676214
226,516.4629098010148
227,16333221.428343853
228,305182.77968314185
229,59685488.867952146
230,1000006515.6208225
231,1000018301.8506907
232,7630126.99840944
233,1000005576.9857553
234,210.72130124880408
235,4.4340500673763446
236,561.7733589267331
237,17.11266197878062
238,134.822834861167
239,112.96435366966105
240,1000019530.8366116
241,1000005800.1526085
242,1000000507.0350684
243,1000042947.9587009
244,1000034476.8919445
245,147265.12577538186
246,357.42600464987936
247,1000001185.0393367
248,1000016191.3700949
249,1000000325.2625911
250,29.75663287403425
251,1851813.872813463
252,1000010709.0827496
253,1000002058.4925116
254,27012405.345060714
255,16.662328768812557
256,40.32214280020294
257,511.82101363690424
258,260822.42970697704
259,1000000065.714153
260,1000000214.2807078
261,23.036275740666238
262,1000000435.0694687
263,1000008420.1534894
264,60020.47951032456
265,511.43996245855556
266,306070.0401117157
267,60290.4715830778
268,1000009227.4063841
269,1000000065.8578508
270,6405995.934883729
271,1000001411.4866285
272,1000043203.7750793
273,340830410.3166264
274,722548.7234177197
275,1000009503.8570861
276,1000000657.3204689
277,0.9006664199358166
278,1000026273.3001211
279,580963.0266088451
280,375817.19731854054
281,1000000057.3484403
282,80528.06498205963
283,104916.86457807064
284,1000000062.7246032
285,44.305859657609965
286,54711.29345077007
287,73630.44977527473
288,1000031897.7885693
289,337.9923945890302
290,40.287501784052814
291,1000004723.6912688
292,14007.787700910052
293,1708282.013138274
294,1000000168.7224587
295,35978.36722050717
296,1000000082.8251728
297,9.872689603142565
298,608318.2060599925
299,1000000618.3130617
300,1000003104.9648395
301,8458.643323812425
302,47889.68062319302
303,1000000062.2217772
304,1000000126.0676992
305,2276238.9001763584
306,2099528.835585421
307,1000004094.165061
308,584224.9983594663
309,598154.9477917728
310,179339.00013172996
311,1000014464.1527362
312,178730.18431541452
313,1000002470.4676259
314,1000000194.2065113
315,68.10423775361012
316,1000000059.9949301
317,1000001217.7571566
318,1000006235.6280938
319,1000000170.9155828
320,1000001085.3240749
321,892447588.3414522
322,24.491198419023274
323,635.143031135643
324,1000002946.052661
325,1000002245.0755721
326,1000000102.8722103
327,1000019408.2517089
328,1000004218.6521916
329,54664.66664254712
330,39.00578418645182
