,instability_time,frac_energy_error,wall_time
217,128487.13170419505,4.761100862673691e-05,0.8096318244934082
218,11035.843928929738,4.896152410029438e-06,0.08150839805603027
219,5955.273262794508,5.2336562810988306e-05,0.041405677795410156
220,166170.20319447687,6.086522103808338e-05,1.1863701343536377
221,51308.873500534515,3.367535149428383e-05,0.3723738193511963
222,8453.528658408088,3.171906340544124e-05,0.062652587890625
223,1000000.0,0.0002084500400040884,7.196630477905273
224,144415.6138367581,6.792380006340727e-05,1.7236182689666748
225,1000000.0,0.00025807342369585113,9.705123662948608
226,62804.246544620684,0.0006322866153706927,0.5110471248626709
227,106269.02760663634,0.0006806043324064456,1.2617361545562744
228,17068.351303005882,0.002028788119077904,0.1359269618988037
229,116172.49385737893,3.488610653278349e-05,1.3504486083984375
230,1000000.0,5.0047419387644815e-05,8.93076777458191
231,676149.429983022,0.22262226492470222,6.537737607955933
232,166563.38730408804,3.859785825716182e-06,1.4159047603607178
233,1000000.0,6.211003149727828e-05,7.211325168609619
234,5250.449431158033,0.005586489240719842,0.03912782669067383
235,15602.738124275123,0.0002063231098426179,0.11649608612060547
236,25702.63347083084,0.0015961353953773472,0.1902306079864502
237,218845.02531918665,0.0008606247320476319,1.733151912689209
238,5438.226748586012,6.427812827777194e-06,0.040167808532714844
239,101922.77800781568,0.00017817813804350146,0.7495107650756836
240,25471.561310321424,0.0038197697452585096,0.3520064353942871
241,1000000.0,0.0001559918060323354,9.812693357467651
242,1000000.0,6.770558010057867e-05,7.273094654083252
243,1000000.0,8.90597681479035e-06,6.892923593521118
244,1000000.0,0.00044594103080403835,7.01106858253479
245,153663.45900821392,0.0016106626258779245,1.234321117401123
246,18906.92840103195,0.000562523000731396,0.1342308521270752
247,1000000.0,3.058053950249804e-06,6.766101837158203
248,1000000.0,0.001347013744269034,7.204010486602783
249,1000000.0,5.7676162918412125e-06,7.1688597202301025
250,45732.86306236378,0.0007713656141785155,0.33524346351623535
251,505611.0655261095,0.0013066566059046073,3.8440752029418945
252,699753.9363252508,4.7269499749726496e-05,4.928369998931885
253,1000000.0,9.502841994014011e-05,7.247388601303101
254,483416.7039457115,0.0004721219860222745,3.455273151397705
255,12819.16689532317,2.2982468605879863e-05,0.0924527645111084
256,66921.6686990111,0.0002794847807281327,0.48293375968933105
257,17635.47363466143,0.0003699027582270633,0.13068175315856934
258,53814.486041871525,3.155612102319193e-05,0.3701777458190918
259,1000000.0,4.220743812807779e-05,7.313477516174316
260,1000000.0,1.0736610274331372e-06,6.8977813720703125
261,17097.402869107795,0.0020945235529737814,0.13106179237365723
262,1000000.0,0.0004456752728231212,7.2012410163879395
263,1000000.0,8.20153799332065e-05,7.148719787597656
264,4188.862903343078,0.00018817635016611534,0.03191542625427246
265,310.4659488414563,2.643255983841291e-05,0.0023009777069091797
266,182506.8563635256,0.0002782290597179692,1.278273344039917
267,210688.09120429712,0.0007678589547598703,1.510289192199707
268,627161.7563204283,8.071673803230745e-05,4.5521626472473145
269,1000000.0,2.614798744752241e-06,6.735133647918701
270,594846.2398930956,1.1807915664312433e-05,4.108627796173096
271,11062.333085977187,5.386473445502104e-05,0.08044552803039551
272,286219.7688868781,0.00010593183653502815,2.447324275970459
273,1000000.0,1.843549559219479e-05,9.942806243896484
274,57715.475783727736,0.0008502568848342089,0.4205324649810791
275,1000000.0,0.0005198812928581784,8.373240947723389
276,409658.93175504834,0.00017257453295907435,3.013481378555298
277,149155.93758503164,0.00046145355948729104,1.0943872928619385
278,1000000.0,4.764207823764037e-05,7.079814434051514
279,915892.0119875309,0.0011217504846338826,6.475516080856323
280,420688.63546316116,0.000510993037504687,3.2609574794769287
281,1000000.0,4.925614908040506e-06,7.258539438247681
282,6580.6331644678985,0.009235581833025227,0.052123069763183594
283,7365.491001499013,9.04652011859985e-05,0.05737042427062988
284,1000000.0,2.6074589603703766e-05,7.484105825424194
285,8524.524303199762,0.0003710742511198625,0.06296730041503906
286,27648.425922265586,2.5744452186787485e-05,0.20823931694030762
287,101145.20972869615,0.0011861250943147577,0.8751399517059326
288,1000000.0,1.897118703258128e-06,6.664381504058838
289,2422.663258167064,2.5468187574091995e-05,0.0176694393157959
290,4726.4102070145445,0.00032581224160731193,0.03411984443664551
291,1000000.0,0.00011510063963201634,7.196276426315308
292,18025.27125395986,0.0004638403385599618,0.14155983924865723
293,119279.85559491512,1.1487062596602227e-05,0.8622303009033203
294,1000000.0,0.0001700808732475295,7.476773500442505
295,5948.440576268798,0.0002554164862371435,0.044431209564208984
296,3264.2226815834124,4.030261871156647e-05,0.025536775588989258
297,10225.48907902267,0.00010703016165943348,0.07382941246032715
298,58770.80999167571,0.000248874371739612,0.4407074451446533
299,584343.3516655437,7.206171594797797e-05,4.183842420578003
300,1000000.0,6.874263027478347e-05,7.035527944564819
301,171092.79700075986,0.00011142910256014063,1.2539868354797363
302,451249.6500792501,0.00011866300222115176,3.1195285320281982
303,1000000.0,1.799222193764531e-07,6.7520129680633545
304,282991.7783312649,5.130554102292116e-05,2.031250238418579
305,215403.60277745043,0.0004002227749076282,1.5832397937774658
306,242057.58853273164,0.0007404912613445103,1.7228329181671143
307,948685.2035293814,0.00015911943724408007,8.658293962478638
308,1000000.0,0.00019213096859304945,8.917622566223145
309,184315.3063726124,7.318853678062302e-05,1.7972171306610107
310,243113.39529116536,0.0002980397489324021,2.412541151046753
311,1000000.0,8.767334786030471e-07,7.5951454639434814
312,463000.3134127482,0.002257968651700933,3.4878296852111816
313,1000000.0,1.8485414707010894e-06,7.239505052566528
314,452716.77039428544,0.0002711687141956117,3.3746707439422607
315,109732.51351643853,7.061207949691963e-05,0.7731320858001709
316,138624.24505590418,0.00010860803889382692,0.9908676147460938
317,1000000.0,0.00042280343253340067,8.196805238723755
318,1000000.0,4.4909763210714584e-05,6.984538793563843
319,1000000.0,3.804034170632792e-06,6.942952632904053
320,249226.94508756822,0.0018077104622985197,1.8278696537017822
321,1829.564654702108,0.00010496459928933649,0.01379251480102539
322,2496.439325236103,0.019373793254438113,0.019743680953979492
323,3107.5343806515802,0.0002567285430475267,0.024021148681640625
324,1000000.0,0.0006341821425568916,7.2824108600616455
325,1000000.0,7.11339736471547e-05,7.695398330688477
326,1000000.0,4.818086726151916e-07,7.209765434265137
327,1000000.0,0.0002191617736340638,7.310143709182739
328,1000000.0,0.00010249071948311609,8.869768857955933
