,instability_time,frac_energy_error,wall_time
0,1000000.0,6.598554378100845e-07,31.42225456237793
1,1000000.0,4.179114050938107e-11,30.784850358963013
2,298503.21245690365,7.884486234017172e-09,9.212063550949097
3,1000000.0,5.755885225086882e-10,30.780521392822266
4,296.96003513273416,2.097274190030673e-06,0.009132146835327148
5,1000000.0,1.7150362469311789e-07,33.372607946395874
6,15514.070125761724,3.2818476437419707e-07,0.4779245853424072
7,1000000.0,8.919088755111598e-10,36.03917479515076
8,690.8802607398649,4.67765309192355e-06,0.03142738342285156
9,2454.0358610041717,6.900135950584322e-08,0.08573222160339355
10,1000000.0,1.118116714852355e-07,32.8141348361969
11,1000000.0,3.335042253377605e-08,30.47169017791748
12,4667.801452889843,3.1317226277117097e-06,0.14431309700012207
13,1000000.0,1.5406362214555683e-09,30.5959734916687
14,1000000.0,1.3548155199454529e-08,31.657859325408936
15,346671.88958618185,1.5998172881246546e-06,11.065609693527222
16,1000000.0,1.795357202242839e-08,32.14134883880615
17,1000000.0,4.790183312576186e-09,30.47887635231018
18,1000000.0,8.312662723154104e-10,30.21030306816101
19,41.1533060051902,0.0002967577813207945,0.00138092041015625
20,232.15804147607258,3.905773876354394e-06,0.00723719596862793
21,340452.3212109479,4.4585781760362455e-07,10.49713659286499
22,16104.247600036073,2.3751847031078916e-10,0.4667637348175049
23,1000000.0,1.266634598359164e-07,35.3180296421051
24,1000000.0,3.6539936907805415e-09,34.20647954940796
25,12161.69044889321,1.1299732655204548e-06,0.3769195079803467
26,8097.093660735085,1.383540337451785e-06,0.249664306640625
27,11390.019801129596,5.701274020849002e-05,0.5481235980987549
28,1000000.0,2.2026123224564926e-08,32.702019453048706
29,2373.5971938993644,2.5337292950414026e-06,0.07296180725097656
30,506870.2129955153,1.2938176996506505e-05,16.866055250167847
31,1000000.0,1.5662595899260925e-08,33.9645254611969
32,1000000.0,1.3774560471829996e-06,29.89355492591858
33,1000000.0,1.5881367819493652e-08,30.69590997695923
34,76669.96429351432,7.596185277956782e-06,2.368574857711792
35,77705.22176369959,2.096941392304161e-05,2.4249494075775146
36,1000000.0,1.4555744141580844e-07,30.999054193496704
37,1000000.0,2.138588201406804e-08,28.661051511764526
38,1000000.0,4.35349173758682e-08,28.352267265319824
39,1000000.0,2.8386621782977768e-08,28.34747076034546
40,1000000.0,2.771573167477481e-08,29.970441579818726
41,1000000.0,9.381750637758448e-09,29.121490716934204
42,9022.146001484007,1.3840888861019427e-06,0.28374552726745605
43,1000000.0,1.0516130334727904e-08,30.05556869506836
44,292095.12353432586,5.113711599537659e-05,8.802898645401001
45,1000000.0,5.649307891879252e-10,27.75935387611389
46,148797.94706763088,3.014328832514879e-06,4.589012384414673
47,1000000.0,1.679651634316583e-08,28.793891668319702
48,1000000.0,1.2405935399763914e-09,30.009604454040527
49,1000000.0,7.894248449661019e-10,30.322736024856567
50,69.16068123875702,1.955242588611871e-07,0.00220489501953125
51,1000000.0,3.057433509416451e-08,30.85295081138611
52,13120.08371082637,8.499884151038027e-07,0.3846750259399414
53,1000000.0,4.0248622206540663e-08,32.79199409484863
54,1000000.0,1.8318546325979268e-08,31.135443925857544
55,1000000.0,1.0408795787456656e-09,29.635767936706543
56,533.675729227668,0.00624545725969262,0.016855955123901367
57,1000000.0,1.2243901648484604e-06,30.951844692230225
58,68894.39955935557,1.9332011483465444e-07,2.0511999130249023
59,123503.68058487246,1.6067826815162355e-07,4.154153108596802
60,1000000.0,1.2628251986669007e-08,31.912609100341797
