,instability_time,frac_energy_error,wall_time
0,1000000.0,4.559574354737641e-14,1055.6651802062988
1,1000000.0,7.596779747182136e-14,1096.1955163478851
2,330120.0058715986,1.7651204452118245e-14,362.07276487350464
3,1000000.0,3.8981878061271165e-14,1011.4327523708344
4,284.8838621933468,1.463759735759838e-15,0.27798938751220703
5,1000000.0,2.0633321542649665e-14,1353.7799599170685
6,24447.187038959728,2.647743215397773e-15,24.44518256187439
7,1000000.0,3.3751107086824156e-14,818.2962255477905
8,198.56394493303006,4.115185808059918e-16,0.20488429069519043
9,358.4520154266765,1.6423772206984269e-15,0.29647254943847656
10,1000000.0,3.250640764221269e-14,988.0820491313934
11,1000000.0,1.2412897423521972e-15,1001.4183645248413
12,4728.787482341257,3.564712016076707e-15,4.973831653594971
13,1000000.0,1.958468592965651e-14,810.896176815033
14,1000000.0,8.841722458131881e-14,1096.6964626312256
15,403033.01833680214,1.81080504011714e-14,412.3736276626587
16,1000000.0,8.000367226333533e-14,971.6635339260101
17,1000000.0,1.5280052159814487e-14,1153.0439462661743
18,1000000.0,2.0299828795716826e-13,922.65820145607
19,38.115293839351175,1.788580008701597e-16,0.07496976852416992
20,454.9875195513303,2.17545124965979e-15,0.44708943367004395
21,124018.84725961885,4.849424271391688e-14,164.43343329429626
22,1000000.0,1.3109857826062052e-13,812.4171285629272
23,1000000.0,1.9288091557481e-14,941.7631464004517
24,1000000.0,6.825779786769716e-14,1040.8146991729736
25,11139.866066260682,9.662183441521302e-16,13.606235027313232
26,2123.676716489584,4.553485309861993e-16,2.1780827045440674
27,40746.17713558562,1.8631365909745987e-14,50.37919759750366
28,197424.73088103684,3.415462343194116e-14,179.33500719070435
29,1036.2391431737951,1.877830419328359e-16,1.2151730060577393
30,592563.2808890549,1.433872730467725e-13,484.8739151954651
31,209551.7345649385,2.3664062541459993e-14,223.7510802745819
32,1000000.0,1.528733482601511e-14,1023.841591835022
33,1000000.0,9.046586603007454e-16,1286.5454285144806
34,107260.83021961612,2.851117447392829e-15,194.2792956829071
35,40172.98064224458,5.820328993993024e-16,79.56182193756104
36,1000000.0,2.6230109024222118e-14,1617.1003079414368
37,1000000.0,1.3630385814537725e-13,807.6992938518524
38,1000000.0,1.230552858860488e-13,870.623783826828
39,1000000.0,1.3896763818144755e-13,885.5206904411316
40,1000000.0,1.2316760309356773e-14,1072.3458065986633
41,1000000.0,3.82577793651224e-15,859.3943736553192
42,28148.062971077914,1.798395900625813e-14,28.038197994232178
43,1000000.0,4.945589123197825e-14,1150.2100086212158
44,782952.852665805,5.685219158214145e-14,685.6925404071808
45,1000000.0,1.1615118774134304e-13,822.7116987705231
46,8771.14153646031,1.5101310238892718e-15,7.749924421310425
47,1000000.0,9.666737979822808e-14,821.8235175609589
48,1000000.0,4.3896650001695443e-14,885.0083432197571
49,1000000.0,5.486189403685688e-14,818.3815491199493
50,172.12286485157037,8.192814879682061e-16,0.21611976623535156
51,1000000.0,4.398804755356811e-14,1241.886804819107
52,152987.3420860174,3.722014968213813e-15,155.79925775527954
53,1000000.0,3.8992218522235226e-14,1070.8440237045288
54,1000000.0,2.2676500509271558e-14,821.7431192398071
55,1000000.0,9.54168556963088e-15,1248.0841345787048
56,270.6578506851188,1.307564959702478e-15,0.5778491497039795
57,1000000.0,1.8474227668621595e-14,1605.819313287735
58,310887.8444827972,4.183205055565389e-15,281.1007196903229
59,22550.541092646337,1.360148240677977e-14,26.218762159347534
60,1000000.0,9.752295030477445e-14,1285.810131072998
61,1000000.0,3.049113208516486e-14,994.3545844554901
62,37988.74771074183,1.6623298052773074e-14,47.066946268081665
63,42861.784738881055,6.40100168518117e-15,47.12791180610657
64,25.648040426445885,0.0,0.04890275001525879
65,1000000.0,5.857225163143592e-15,911.5521957874298
66,1000000.0,5.018561456440134e-14,1130.38103890419
67,477287.23103400343,1.707714775523089e-14,930.8599300384521
68,1000000.0,8.331067133210995e-15,1012.8473696708679
69,6417.913308532749,4.461464598994846e-15,8.564375877380371
70,1000000.0,1.9284775526292218e-13,887.0308654308319
71,30.565502324289316,4.1096399701394917e-16,0.05813169479370117
72,277967.76353228616,1.6631543208079252e-14,354.31846475601196
73,1000000.0,4.413991003085577e-14,868.943736076355
74,833.0516562241454,6.675683107998049e-16,1.0552809238433838
75,1000000.0,4.4348281888183645e-14,874.2190120220184
76,1000000.0,8.390228952693168e-14,860.7937335968018
77,1000000.0,4.092776819071398e-14,817.5208871364594
78,1000000.0,6.102537662133274e-14,818.4599199295044
79,1000000.0,2.6967610443037943e-14,818.6498832702637
80,1000000.0,9.648091160438305e-14,914.4478206634521
81,1000000.0,5.982728808165921e-14,982.3687796592712
82,1000000.0,6.204673740355703e-14,1098.9382746219635
83,1000000.0,1.4373205214390407e-14,1047.5468475818634
84,1000000.0,9.602513865861189e-14,914.7765345573425
85,85568.28925315243,2.268166836523892e-14,85.67640519142151
86,13391.012009655855,2.617153499390662e-15,11.875306606292725
87,1000000.0,1.2984617876390924e-13,879.2443101406097
88,1000000.0,4.587765004996676e-14,1000.6396300792694
89,426.50395354366276,3.479386498663475e-16,0.4141991138458252
90,44099.178223134106,1.507493319824842e-14,58.02052664756775
91,1000000.0,2.7617553285720534e-14,951.1792228221893
92,1000000.0,1.6383582920360162e-15,1260.8910448551178
93,1000000.0,4.699980736227889e-14,836.4281957149506
94,3596.9887631298143,2.2585393668824295e-15,3.2462966442108154
95,1000000.0,2.741047148221586e-14,815.713725566864
96,1000000.0,9.40047909065514e-14,1219.7979164123535
97,1000000.0,7.41958862150283e-14,977.0043499469757
98,1000000.0,4.3323824064338036e-14,1168.979113817215
99,1000000.0,7.259865454608686e-14,820.9659321308136
100,1000000.0,2.056584082798942e-14,1073.4564027786255
101,1000000.0,3.52173921271269e-14,852.9571566581726
102,1000000.0,8.344782649303663e-14,923.2947745323181
103,1000000.0,3.9860056769745267e-13,809.957816362381
104,442509.3848765058,6.912837695155935e-14,510.9659025669098
105,1000000.0,0.0,1000.0851802825928
106,1000000.0,3.878031470548622e-14,1203.488772392273
107,20.724897749591253,3.9473823469864577e-16,0.020611047744750977
108,1000000.0,1.349675108803384e-14,866.6965942382812
109,1000000.0,1.5090318022230913e-14,1107.4346287250519
110,1000000.0,6.850615343785568e-14,837.0048785209656
111,390320.9080929927,1.6845169186218023e-14,350.6223244667053
112,1000000.0,7.519035683056462e-14,1072.5128881931305
113,25275.14767782046,1.0887857135555352e-14,32.78232765197754
114,96.93894853708505,1.1334118493997923e-15,0.0989525318145752
115,1125.334145233249,2.4548604695049102e-15,1.3538496494293213
116,2398.360367313845,5.857731584017973e-15,2.563037395477295
117,1000000.0,1.7154622379844879e-15,840.7566158771515
118,151769.39947591073,7.121942130356613e-14,134.78198432922363
119,1000000.0,3.751335240189491e-14,809.4754903316498
120,14605.528844608609,2.4988085249276058e-15,20.536323070526123
121,565216.2506838504,2.6310429386015672e-14,755.9995505809784
122,1000000.0,6.251659906327404e-14,1019.8825726509094
123,330323.89223216625,6.041839441188938e-14,297.028439283371
124,7692.635202009482,5.4063579095400635e-15,9.100383043289185
125,1000000.0,1.0305835198210236e-13,832.344789981842
126,1000000.0,8.403775973491494e-14,807.8876519203186
127,172.44211970670727,1.4797228923856246e-15,0.2099909782409668
128,154823.4520612449,8.332574084670975e-14,132.34595370292664
129,1000000.0,2.1118486687474467e-15,1848.615746974945
130,1000000.0,3.5983871065758636e-14,814.6168141365051
131,618260.1780486052,1.0629595124682505e-13,903.0635209083557
132,1520.4616737950955,9.07577985581202e-16,1.9283990859985352
133,1000000.0,1.215884857259141e-13,1018.0527369976044
134,1000000.0,2.9770692340099675e-14,1157.0555274486542
135,1000000.0,6.09256897216689e-14,846.0325708389282
136,1000000.0,1.0393026506639215e-13,847.7346565723419
137,3642.873568343419,2.4372290501609806e-15,4.083873271942139
138,1000000.0,1.8710485376023546e-14,1139.6546540260315
139,1000000.0,5.206703490432703e-14,1183.7259907722473
140,242104.4877971435,1.1482978622726178e-14,222.63520693778992
141,591785.3783911772,1.636241364354347e-14,556.5206730365753
142,1000000.0,1.2291785890685411e-13,1048.0028393268585
143,9234.345528306147,3.936712092868524e-15,9.822427034378052
144,1000000.0,5.398533340510316e-14,855.4299585819244
145,97.09672935489927,0.0,0.1022193431854248
146,130037.9047861396,1.5055266193715077e-14,131.66659474372864
147,1000000.0,9.450299328709974e-14,1056.072853565216
148,71.72562198433457,5.471534494920461e-16,0.08918547630310059
149,1000000.0,2.010917532846134e-15,856.3788092136383
150,1000000.0,1.1763270184614345e-13,828.8773083686829
151,46.150667825499205,0.0,0.09256815910339355
152,10667.297628917386,5.443343307582283e-15,9.2406587600708
153,1000000.0,1.831358853052626e-14,813.8658578395844
154,1000000.0,1.2113446130042636e-14,813.9849681854248
155,1000000.0,2.438047075656195e-14,1153.31516456604
156,225975.8979963529,4.941357232193668e-15,345.7905161380768
157,16621.095844783293,1.2148325387058859e-14,17.578864097595215
158,1000000.0,9.73816193156297e-14,1180.7950909137726
159,1000000.0,3.839726715477189e-14,974.4353950023651
160,1000000.0,8.935926947324202e-14,1011.164304971695
161,1000000.0,2.4602589440669776e-14,979.0237693786621
162,3108.9217324891943,9.758568536257025e-15,4.792121648788452
163,1000000.0,2.2120554384388057e-14,910.1930565834045
164,1000000.0,8.180820138071704e-15,859.9516553878784
165,8211.73743044089,4.5697894442715175e-15,11.947881937026978
166,18.480726888195722,3.59806332219376e-16,0.02091217041015625
167,1000000.0,1.0660911640677799e-13,910.2225360870361
168,1196.2417706582148,1.6680909865162351e-15,1.4266371726989746
