,shadow_instability_time
920,4527.3036828749
921,999000000.0040874
922,1000000000.0
923,999000000.0217656
924,999999999.9999995
925,1000000000.000001
926,999000000.0104225
927,54980.17701888869
928,11.431535329954515
929,999000000.0220137
930,999999999.9999982
931,12470.315481081261
932,999000000.0238692
933,999000000.0066171
934,999999999.9999982
935,999000000.0247267
936,999000000.0247263
937,999999999.9999993
938,999000000.0066167
939,999999999.9999989
940,1000000000.000001
941,999000000.0217661
942,1000000000.0000008
943,999999999.9999999
944,461050.10137425695
945,999000000.0271459
946,999000000.028483
947,1000000000.0000005
948,999000000.0150644
949,1000000000.0000005
950,1000000000.0
951,999000000.0247267
952,1972.6326647369478
953,1210.3571043276559
954,999000000.0258068
955,55350.835890675444
956,1000000000.0
957,999999999.9999996
958,1000000000.0000005
959,157491.04981826205
960,1000000000.000001
961,999000000.0330274
962,1000000000.0
963,999000000.0124542
964,999999999.9999992
965,999000000.0140706
966,1000000000.0
967,673842.276905441
968,97.75694757918477
969,999000000.0217648
970,40.46070686480945
971,999999999.9999999
972,999000000.0024253
973,999000000.0230567
974,999999999.9999993
975,999000000.0076567
976,15841.024917111165
977,999999999.9999999
978,999999999.9999995
979,1000000000.0000007
980,2682157.439639032
981,2711697.0852216748
982,1000000000.0000002
983,1000000000.0000008
984,1000000000.0
985,1000000000.0000005
986,505874.43273016514
987,1000000000.0000004
988,999000000.0217652
989,999000000.0306977
990,999000000.0119774
991,999999999.9999995
992,15409.778906723614
993,9665.57096752083
994,219.72796544822236
995,1000000000.0000006
996,1000000000.0000004
997,1000000000.0
998,999000000.0098915
999,1000000000.0000002
1000,267828.43674097065
1001,999999999.9999994
1002,1000000000.0
1003,999999999.9999998
1004,1000000000.0000007
1005,999000000.0288191
1006,1000000000.0000002
1007,1000000000.0000004
1008,1000000000.000001
1009,999999999.9999996
1010,15013890.998978145
1011,563922.6257486965
1012,1000000000.0000006
1013,999999999.9999992
1014,442152414.05850434
1015,1000000000.0000001
1016,258215.58934193215
1017,999000000.0110085
1018,25707.825546739008
1019,999999999.9999999
1020,1000000000.0000008
1021,1000000000.0000008
1022,999000000.0076576
1023,999000000.0023106
1024,999000000.0250324
1025,999999999.9999985
1026,999000000.0024271
1027,999000000.0040882
1028,999000000.0280463
1029,999999999.9999986
1030,999000000.0289639
1031,1000000000.0000004
1032,999000000.004087
1033,999000000.0124534
1034,999000000.0110081
1035,999999999.9999996
1036,10667.804846835916
1037,999000000.0314585
1038,999000000.0306977
1039,1000000000.0000005
1040,999999999.9999998
1041,114182.15860656477
1042,999999999.9999989
1043,999000000.0134234
1044,1000000000.0000001
1045,999000000.0091277
1046,999000000.0124534
1047,216.05601773615106
1048,1000000000.0000001
1049,999000000.021836
1050,1551455.552836566
1051,77512.52989006753
1052,999000000.0076578
1053,999000000.0023102
1054,999000000.0236608
1055,407420.7158910081
1056,999000000.0022141
1057,497151.2707283605
1058,999999999.9999996
1059,999000000.0236584
1060,441714.0400105228
1061,1000000000.0
1062,999000000.0150646
1063,999000000.0288182
1064,999000000.0170854
1065,26275.280033674666
1066,999999999.9999993
1067,1000000000.0
1068,999000000.0314578
1069,999000000.0213399
1070,999000000.0313071
1071,1000000000.0000002
1072,96788.73117098873
1073,38003741.895680144
1074,999000000.0281652
1075,87089.59307322263
