,EMfracstdnear,EPstdnear,AMDcritnear,AMDtriofracnear,EMcrossnear,MMRstrengthnear,MMRstrengthfiltnear,jnear,knear,EMfracstdfar,EPstdfar,AMDcritfar,AMDtriofracfar,EMcrossfar,MMRstrengthfar,MMRstrengthfiltfar,jfar,kfar,MEGNO,MEGNOstd,stableinshortintegration
23,0.05609822826015854,0.001051098395911208,3.630673701909693e-10,10.967522790893566,0.034806446286018033,0.45768372862254836,,20.0,1.0,0.003725529139758857,0.0001286808267420734,7.894644533268477e-07,0.005043861874235233,0.43174166813710146,0.001863411197729664,,5.0,2.0,2.0075396901859883,0.22554411860433907,1.0
24,0.010341376661293374,0.00039738581325831875,6.993455483558462e-07,0.3542674935799637,0.19049631068339612,0.023671136932299705,,4.0,1.0,0.01365580669503298,0.009364292981146185,6.39616430774512e-08,3.873499532560847,0.3106157405523814,3.9444315254844637,,3.0,1.0,2.060079925263281,0.2549011282172686,1.0
25,0.020696759398722838,0.0004015387737590769,3.808419119931781e-09,5.503596171292599,0.06571255808637025,1.3716016151463393,,11.0,1.0,0.1704577256489631,0.014651173331697168,7.446509440936088e-09,2.81474173280565,0.14057179358727653,0.01081922967845109,,6.0,1.0,4.537326403011414,0.9843557826119728,1.0
26,0.03951974522224738,0.003754685331213176,7.526712379412271e-08,20.35950974955535,0.2399967447718108,0.06224920392891535,,4.0,1.0,0.0118610958400368,0.00028628099195644404,1.1516171745359956e-06,1.330652038360629,0.27903792574904074,0.06982772761932339,,3.0,1.0,21.099620528846657,6.3867939477706015,1.0
27,0.06627845972009719,0.0002743871133771066,1.3803195339664477e-08,0.44334237152395767,0.08181268777796138,0.12351219088928773,,9.0,1.0,0.08172504339477432,0.000245561544054778,1.8099971960711347e-08,0.33809673129763157,0.09326314789303099,0.1286430519607115,,8.0,1.0,21.986160247437805,5.360299657070974,1.0
28,0.14215520828115397,0.007545943067011811,2.7900998108016884e-09,2.7919748639618542,0.07790892617254831,0.025987353995011307,,9.0,1.0,0.03047171714718526,0.0006429215225492564,1.88874540450218e-08,0.4124371935536878,0.12445776092624243,0.03487889300555093,,6.0,1.0,67.95655683772138,21.086232519184584,1.0
29,0.0038394913811113877,0.0013570797537452383,4.2821995291146827e-07,0.18943573524370524,0.2117060524783147,3.4460018476927567,,4.0,1.0,0.09705279066775334,0.010322752718669805,2.5517475424777152e-08,3.179004203019322,0.21504867929535454,0.14142492912533988,,4.0,1.0,1.4663098583799257,0.36705653992520115,1.0
30,0.03464905811168045,0.002166124004414723,3.752922117925082e-09,0.9348053434672483,0.06497634326784232,0.11049382699391538,,11.0,1.0,0.020052294551070864,0.0061166528582239305,5.2679576648818645e-09,0.6659604865164502,0.08975350311473179,0.006813209186882293,,8.0,1.0,2.0000022776759576,0.2230281383310859,1.0
31,0.06322789824835744,0.0027345233159663247,8.281024715226795e-09,2.30433745539156,0.1417768939903985,0.02271927453492993,,11.0,2.0,0.008783608852900363,0.0002587795688390558,1.5984516192265043e-08,1.1937974969523508,0.16046921124855576,1.0767583313643994,,5.0,1.0,2.397905410792652,0.2771049358942232,1.0
32,0.010770423687114849,0.0006213415491940902,1.3897886489997007e-08,4.571190353810926,0.12903335192067228,0.41518740077547334,,6.0,1.0,0.0032413036666677987,0.0007504647360346167,5.386702522527617e-07,0.117938357270977,0.330002568061206,0.01902446685105013,,3.0,1.0,1.9997618416248057,0.22188834805749172,1.0
33,0.1434257672136721,6.94828306476528e-05,6.268006516018512e-10,5.69387032922727,0.039049223287123576,0.10594847611991312,,18.0,1.0,0.05769089542724236,0.0037623099216643977,4.425314478517535e-09,0.8064786468444783,0.13219867522806203,0.011667714245238846,,6.0,1.0,76.7849364686262,25.10421250194009,1.0
34,0.0602724607222279,0.004498196000507785,1.0619826686297945e-08,0.8569915798240975,0.11154184537483806,0.019855494093999698,,7.0,1.0,0.04656308439666174,0.0004046215590854088,4.9623739641209244e-09,1.8340218039090952,0.1258996270577379,0.03180547425091791,,6.0,1.0,145.09672295644134,42.28198065685535,1.0
35,0.018451784120089156,0.005708249710501123,1.169609028567368e-06,0.9655623532820223,0.18278926801716566,0.3216640011538754,,9.0,2.0,0.024731185524694884,0.0073986664728452195,5.542951556573143e-06,0.20374171314995249,0.49629554968423745,,,,,1.9801049342583454,0.2465968957081486,1.0
36,0.13731756255535968,0.0012012231456303595,1.812454010710584e-08,4.471076901062657,0.1432132130724435,0.13226612220606138,,11.0,2.0,0.02368736221855635,0.0001599716877763117,2.0482702734511712e-07,0.39563242051414,0.149118267438441,0.060317643825954136,,5.0,1.0,7.786152705545545,1.9941681135761424,1.0
37,0.06564060482522917,0.001377829465850137,2.7968105998952907e-09,0.48479112598469987,0.05699513826305856,0.015991997632549538,,25.0,2.0,0.041865681936665775,0.0007716868908763544,5.9001949842254275e-09,0.22980070379270343,0.07773951786419922,0.040873033458570435,,9.0,1.0,26.225956048246864,8.168724829571099,1.0
38,0.22343214233251063,0.0008973660226467426,7.351074479807631e-09,8.216134970925525,0.10037061704436694,0.09613239519903524,,15.0,2.0,0.0007894139893453143,8.202676712220226e-05,1.4544037406780495e-05,0.00415272722547235,0.7931852820124289,,,,,114.14375874686431,32.86526611753177,1.0
39,0.0148140961577708,0.00119043193663736,5.014141682738434e-08,0.5616457046902511,0.13834200467686164,0.03278594381173751,,6.0,1.0,0.008955252538812367,0.000281335580511486,9.514210865747484e-08,0.2959962921314901,0.2527646818967378,0.11015583755287836,,7.0,2.0,1.778300035372236,0.32860345719329376,1.0
40,0.010777078683070132,0.00042414659429237483,8.414233752312724e-06,0.08235827035585257,0.2480702345959196,0.04175650334515492,,7.0,2.0,0.007845061088597182,0.0037057369535311553,4.120580805642253e-05,0.01681757429101793,0.9086295239869322,,,,,2.000456893070387,0.22210721248658266,1.0
41,0.04872088620477095,0.0004947862526540433,1.2263245835661445e-09,2.0398966105929293,0.042737660207589706,0.029186376618217404,,33.0,2.0,0.007455021868648749,2.6742989795224056e-05,1.1492771179308566e-07,0.021766511509488388,0.3381135409356189,0.012666559400260995,,3.0,1.0,13.520157788559562,4.263364378623028,1.0
42,0.011666789577294775,0.0013710459281933908,3.404065929496339e-08,5.552151442052295,0.15955119727140454,0.7374270912541265,,5.0,1.0,0.13734556900923012,0.012415719452199851,1.1987842222190848e-07,1.5765881139400013,0.2737032898869477,0.012015018121348529,,3.0,1.0,2.022118183997468,0.22576272125505342,1.0
43,0.022875807823662147,0.009203174723078461,5.010434757639296e-09,82.27800790201161,0.07450751224726876,0.1973884763070386,,10.0,1.0,0.007895109232564427,0.0004998248230268323,3.85628343158598e-06,0.10690308373210354,0.4544352924486933,,,5.0,2.0,1.9919293233590873,0.22128552769738907,1.0
44,0.013923970045056687,0.0005298292764914785,9.046094469610419e-07,0.576931690258085,0.1828027846610342,0.29299033811337055,,9.0,2.0,0.025585955399248884,0.015218087760103027,1.1086796772593174e-06,0.4707381834118304,0.5295797304497349,0.03406323869647978,,2.0,1.0,2.031354588307554,0.2275525559250563,1.0
45,,,1.423971102566815e-09,,0.052818012796622585,,,27.0,2.0,,,6.765334316243531e-08,,0.10713555687165106,,,7.0,1.0,,,0.0
46,0.053915965166534484,0.00036773883718066436,7.1869040145902626e-09,2.9222367212664753,0.12926881444992766,0.13791620770150492,,6.0,1.0,0.05890511725352179,0.0011185247939686253,5.724087555357666e-09,3.6690275298105273,0.13027644816363979,0.11264256497847072,,6.0,1.0,20.256851889485205,5.954645596655204,1.0
47,0.047758390544450136,0.0012343904057044463,2.367339992714204e-08,0.8789748899357596,0.08703839920926906,0.056961414791150466,,17.0,2.0,0.01061878981405564,0.0003954926896340256,1.4474505969198209e-06,0.014375844080374879,0.4664602190008895,,,,,25.393645172327265,8.076947578741159,1.0
48,0.03421788002583427,0.0008173009729819077,3.002029435710072e-08,0.29130012762633634,0.06827943183143816,0.032173437104221575,,11.0,1.0,0.0058946659193944845,0.0006028231582325602,1.305100141935037e-06,0.006700570551343112,0.36202459721586533,0.0007142441898354561,,5.0,2.0,5.502562619357253,1.2953242431360907,1.0
49,0.03114876646798932,5.949970085276742e-05,7.065954098126101e-10,7.075318781405663,0.03321041594277915,0.35642342817619665,,21.0,1.0,0.005705168881722564,0.001150042039073521,6.287580290747355e-08,0.07951211026695222,0.24426864481910582,0.003555258176547659,,4.0,1.0,1.9899072896883325,0.22097878061885337,1.0
50,0.1974498603756018,0.020307806576009422,5.193521866746812e-09,27.68685714150496,0.09948470782674704,0.04123653256163384,,15.0,2.0,0.031253837581582414,8.807330605606543e-05,4.89103158309592e-08,2.9399175929034516,0.11108451009915175,0.26916334124304575,,7.0,1.0,31.469153797744458,9.106416149327021,1.0
51,0.07802022457200473,0.007223286813796582,1.6994783198895017e-06,1.2551708089142013,0.16086259487155757,0.7588204916121837,,5.0,1.0,0.16997209943324304,0.02596105477242337,1.8463659537982348e-06,1.155315701700247,0.21233728911223468,0.6316222271783221,,4.0,1.0,8.822861222619327,2.510530690962857,1.0
52,0.03126685258651156,0.0009970977478157617,1.0505227503123819e-07,13.730891854617255,0.10885667338264436,1.1087890783845396,,7.0,1.0,0.048279645297945185,0.005892677628177707,2.2341944996581744e-06,0.6456292985038379,0.9285572841061673,,,,,2.0025500086748615,0.22255347252455007,1.0
53,0.04188201454219996,0.00042575876046294596,2.135071054578414e-09,9.226510798552065,0.04525188282397962,0.03596462454607636,,31.0,2.0,0.006776486379077692,9.184942911877926e-05,1.6523880980758277e-07,0.11921688472389183,0.5280595965545644,0.013967660045765412,,2.0,1.0,38.22863911991209,12.418518047555958,1.0
54,0.04481456938640521,0.0061813052815903186,3.177365644823366e-08,4.579274754553083,0.0730854738630347,0.7360103899491672,,10.0,1.0,0.02580961796020636,0.002874963885551102,9.502477232484997e-07,0.1531182861831381,0.3327508540969502,0.04420967609060064,,3.0,1.0,1.996622149391628,0.22204208025547656,1.0
55,0.06017010985397063,0.004893343238633895,3.917388905830887e-08,30.833571958874924,0.211612976845432,5.988013429987241,,4.0,1.0,0.011610694829982114,0.001785842443022319,3.6396380423977054e-07,3.318656726625029,0.22375712528142988,0.05770399604897569,,4.0,1.0,1.944135192051733,0.22183107256297707,1.0
56,0.0061590340848681445,0.00025837716558088587,1.0253460132334656e-08,2.2503269119713405,0.06550326517708747,1.1636427353341867,,11.0,1.0,0.016039278150301844,0.005443864640721174,2.7047713045990315e-08,0.8530716529484346,0.27161781015116837,0.0011723519059033535,,7.0,2.0,1.993913821361074,0.22810326795471306,1.0
57,0.011109647783706557,0.0004632221242373479,9.456707999532838e-09,2.0720464098470086,0.08103629108565168,0.3239081637088428,,9.0,1.0,0.013424703685942336,0.0042722449788553715,3.1185303808648245e-08,0.6283324343939702,0.2580979298335121,0.006329967057355018,,7.0,2.0,2.007583668268492,0.2254378125172271,1.0
58,0.008979612488126062,0.0012287164319243705,3.987883322088016e-06,2.99393928986827,0.31265353605284135,1.8158466612469453,,3.0,1.0,0.06452314605082186,0.00574607332925788,4.5124508735242657e-07,26.458970736860053,0.5836292123561969,0.4222357635258026,,2.0,1.0,8.146696296351202,2.169149523672372,1.0
59,0.12793580909508162,0.032703313728122636,2.451458114905122e-05,0.5253507853126176,0.5890319355314642,1.3119568107259227,,2.0,1.0,0.0495060023490467,0.019982144446442942,3.4831641484534997e-06,3.6974296672127918,0.683494295836097,,,,,2.736869265561997,0.33197499928875157,1.0
60,0.017555840217557763,0.0012519722476679969,1.6589370845482402e-07,14.05888697691143,0.24816342687912396,0.9880058914225742,,7.0,2.0,0.11314837007027637,0.036088354527212804,5.388409176400556e-07,4.32832923594905,0.39421947554683956,0.04031696617915081,,5.0,2.0,10.014803889155798,2.956784772643819,1.0
61,0.04978678115986797,0.0001880452209556824,1.229648261499579e-07,0.9381939674661721,0.1001655200436895,0.07506418855848168,,15.0,2.0,0.002676650901998152,0.001688340725070503,4.262490567984679e-06,0.027065129239444173,0.6129722417833507,0.03821844522611027,,2.0,1.0,36.6345546829898,10.83273185751988,1.0
62,0.007185784494841391,0.0010925573904267073,2.8737795912882213e-09,1.9542878843380194,0.03903707683980531,0.18337648781124105,,18.0,1.0,0.019139264655767246,0.002000088564139458,2.7494709732023865e-08,0.204264481867619,0.13941762560877824,0.009254948338193073,,6.0,1.0,3.2005948278889162,0.4810948088748971,1.0
63,0.030722553512337793,0.003158126205532262,2.3504198077890033e-08,5.910283385081681,0.18242272758852118,0.13433306295215436,,9.0,2.0,0.03786444397240745,0.0034413499793622183,5.608191895819109e-08,2.477027782929184,0.23723449691743356,0.024471795036218894,,4.0,1.0,10.13790741300993,2.5708993639045516,1.0
64,0.0033467464879631723,0.00012185257967660903,7.071211027333359e-07,0.35658949773502896,0.10967583570035783,0.6006585101460091,,7.0,1.0,0.027547221245719018,0.016836928707091577,1.0096952216680175e-07,2.49730763749644,0.40835016355842035,0.04292458844150725,,5.0,2.0,1.9459368390878695,0.22230346034943116,1.0
65,0.03146042997046356,0.0006132374689229671,4.829566953076983e-10,8.047603651594883,0.029429050661301397,0.017413624825324388,,47.0,2.0,0.00183517812707393,1.698972395873815e-05,2.5552057552512196e-07,0.015210689224274652,0.5633394136615965,0.05383286897840436,,2.0,1.0,4.410831225417082,0.8590112393886261,1.0
66,0.06984753560624193,0.022121992695188848,4.299384256205732e-08,47.84115336912962,0.18750633526357213,0.040399918676200484,,4.0,1.0,0.003827013925556452,0.000758733879728973,7.549013816204354e-06,0.27246936699525004,0.4062274585575788,2.245598251260943,,5.0,2.0,6.666724097799009,1.5063559407588247,1.0
67,0.023035171695524076,0.00020399625182220137,1.2911227416527876e-06,1.3104632870963375,0.16390950813987443,0.643887227460005,,5.0,1.0,0.01986491779750421,0.008187857810824494,5.265348658821086e-08,32.13403445252532,0.45768579897522266,,,,,2.0441743692672203,0.28935354235659605,1.0
68,0.06350816101709339,0.009585982979375834,2.7408413455168227e-06,0.5968149087276896,0.4181761168914443,0.04638778427558257,,5.0,2.0,0.1134411246601538,0.008142521179353022,1.564416721370338e-06,1.0456133299501278,0.46675330694171246,,,,,2.310798100442911,0.2601843226867426,1.0
69,0.03615944322050804,0.002256926423578342,1.1670942272038213e-07,0.5788541280637565,0.11720372384620908,0.043715404072318664,,13.0,2.0,0.008829777715347233,0.0005899326468729286,2.171409011079372e-06,0.03111239328054981,0.4055807175497566,0.06795688930644106,,5.0,2.0,86.28194353255897,27.347908170181537,1.0
70,0.0419393392818275,0.0008823180771356663,5.0672062399371454e-08,5.789112185129048,0.0934102516888575,3.205926263528576,,8.0,1.0,0.047675083551898596,0.010428119789944804,8.520837756619863e-08,3.4426926349339215,0.1796870005857564,0.04724801141790939,,9.0,2.0,1.9684659628149868,0.2201515724926254,1.0
71,0.11436742827057958,0.00012095370653758474,9.77947301987582e-10,1.2353504198952048,0.03396097223981809,0.0580165915546028,,41.0,2.0,0.02607298769253725,0.00316968433082667,1.3249789709403674e-08,0.09117937994806972,0.16770936734039085,0.007302986335607911,,5.0,1.0,50.846740052150054,13.360843659938242,1.0
72,0.01978208460163241,0.00048274323710015277,6.199927797125149e-08,3.593072829262979,0.13107458527549756,0.19169216500075092,,6.0,1.0,0.011928654324851086,0.002857603756336582,4.245366177478489e-06,0.05247319354787393,0.5529030610499102,0.050392494028362475,,2.0,1.0,1.9561922080920147,0.2203424115908208,1.0
73,0.030096554390586713,0.00014072573876016328,3.414763117484077e-08,0.7559815782478914,0.07648104466562455,0.03576681983310928,,19.0,2.0,0.02152604526351588,0.003162817951180517,7.213682220978023e-09,3.5786134346077496,0.15275287732573967,0.01719773642320668,,5.0,1.0,40.32165835917484,13.589586089519702,1.0
74,0.01794038245114045,0.00024183936281140406,6.970797317932144e-08,0.7924123458961175,0.2632523682047125,0.0356315262003873,,7.0,2.0,0.004102710137020059,0.0005491005355118061,5.7302072449332756e-08,0.963969647058253,0.3280131144074279,0.04168211881693989,,3.0,1.0,1.9465559947671585,0.22271607065208077,1.0
75,0.025156291183037565,0.008120237160231214,2.7311611649626483e-09,6.585433233781651,0.05073419428067351,0.34535053713832753,,14.0,1.0,0.06839529758938075,0.0023707651894880923,2.735956805615977e-08,0.657389015266616,0.17015612736574812,0.01915563836215824,,5.0,1.0,3.2756902591653976,0.4633704051883288,1.0
76,0.03932955399645862,2.291273190758727e-05,4.208545256563425e-08,2.9629189718602023,0.18187190348512589,0.12830985536613898,,9.0,2.0,0.0020100678872633335,6.700530999476209e-05,8.493408085637075e-07,0.14681478222730085,0.7021724649653595,,,,,9.154561030946237,2.431550495014783,1.0
77,0.17575995818479145,0.013633277191651035,6.257104399733349e-09,42.553966947749224,0.10011469143179201,0.022427471533472097,,15.0,2.0,0.012084147912096175,0.00010912557964154818,5.002971040718273e-08,5.3221298234147225,0.2360040220791489,0.0332244882468967,,4.0,1.0,21.597329929244175,6.4828567592443145,1.0
78,0.017972943226130054,0.0017897925230511153,2.3447509937796738e-08,0.6814634260565609,0.21112244281951345,0.19501968263205813,,4.0,1.0,0.0014290484700606946,0.0014072690012112078,8.21507449819076e-08,0.1945036585879442,0.25142246184475686,0.469842776982382,,7.0,2.0,1.7469271417615477,0.3552770014852202,1.0
79,0.004779442296260078,0.0002752585460200747,3.3800694625321094e-09,0.6622658172382485,0.0655312353192856,0.86340367689195,,11.0,1.0,0.025820236406407942,0.002386435558598117,1.065517578189284e-07,0.02100861131479349,0.2491868172205587,0.0052685814660484555,,7.0,2.0,1.952098193516835,0.218380822801043,1.0
80,0.05057157700051712,0.001651400899800233,8.190230568874812e-08,0.17104530320492972,0.08721306985319614,0.04045847529745965,,17.0,2.0,0.024461882537959573,0.0022027055978240872,3.1928312290440046e-07,0.04387643349977296,0.21521260784385735,0.04919653245444882,,4.0,1.0,18.598546449829755,5.720960062557014,1.0
81,0.01644057672215779,0.0002458694023070767,2.0675723829883025e-08,18.345659194303515,0.2014521320998887,0.045706174079768846,,4.0,1.0,0.008180270402712663,9.09118847198601e-05,1.8302189339107055e-07,2.0724831109034954,0.2515047998777346,0.2499718053392066,,7.0,2.0,1.9423178400106873,0.22227361848808425,1.0
82,0.024393278842752896,0.0003961377131858601,3.506439994330513e-06,0.22764509578947548,0.3043646694780459,0.4385696242169954,,3.0,1.0,0.04134175247132458,0.016278442317209693,3.1418943329151464e-06,0.25405815212404065,0.5192907977864337,,,,,1.97419924350211,0.22514095697096576,1.0
83,0.10149824501373413,0.01053235980948519,1.1815869910704125e-08,1.6730088868180188,0.14308825079108375,0.18352791397274548,,11.0,2.0,0.009887754979867772,0.00023673451867793166,4.2996312987170264e-08,0.45976163984089174,0.33655693428995087,0.05392027395005804,,3.0,1.0,9.8693354678889,2.642119440193613,1.0
84,0.029659539431888707,2.9654758313381832e-05,1.4126561401511248e-09,2.931952283474954,0.06258144787884432,0.0224066181098221,,23.0,2.0,0.013843870302558419,0.0004962814079988971,6.27158969663799e-09,0.6604131641617628,0.16145265672925246,0.02690865661082606,,5.0,1.0,11.156319714267477,2.5801165961624433,1.0
85,0.007879597155411273,0.0005935984052535927,4.5164910095124184e-07,0.16825331880582256,0.2523129685285502,0.08403009627113844,,7.0,2.0,0.024183598497354443,0.011384174825620017,3.0930345298532475e-08,2.4568578021764904,0.29531620390226127,0.023211515204832677,,3.0,1.0,2.000780810247285,0.22235026175714878,1.0
86,0.06913710567000192,0.0004544032222250981,2.1232921846874525e-07,20.503702693699793,0.21216902319243933,5.015589411654393,,4.0,1.0,0.02524563711262979,0.0025890939848363624,1.1976504691925804e-07,36.35063218072135,0.5021784603728403,,,,,1.951631555744498,0.2692733024754358,1.0
87,0.011595265293886457,0.001605711532890962,4.055564757170164e-07,0.6190497668187236,0.25428308646348685,0.04391244661667579,,7.0,2.0,0.009621962640791586,0.0012773464876159031,1.4833639716296508e-06,0.16925019518211948,0.5169420662811498,,,,,2.000059062254783,0.2219462306725599,1.0
88,0.0081975999644225,0.00125902318288503,4.270412741387282e-09,1.1878166770913148,0.08812229451700032,0.018152830246998087,,17.0,2.0,0.008411426439630535,0.002007175553934505,2.283795308316284e-08,0.2221069223591103,0.18231825519527736,0.12684331765867735,,9.0,2.0,18.8855253390336,5.469264484598036,1.0
89,0.08211811656195253,0.015750780987228732,2.7054475105855386e-08,18.84532087031065,0.18213496243558167,0.13833213337496597,,9.0,2.0,0.007058482748794372,0.00104209916143514,6.101392706082413e-07,0.8356293208916258,0.25253207234160313,0.5767898836818122,,7.0,2.0,7.404187263159333,1.9846573144244015,1.0
