,runstring,instability_time,shadow_instability_time,Stable,Pratio21,Pratio32,beta12,beta23
4279,0004279.bin,35467.79328511574,39739.273064039015,False,1.4734338491469647,1.2721116594033406,11.647256491428632,6.593290174370805
4280,0004280.bin,2161.2876387053466,1722.2474000016593,False,1.6739619274479414,1.039267800740391,23.03944391282693,2.950621521331849
4281,0004281.bin,1000007082.4109504,1000007082.4109504,True,1.3012303945866635,1.1081872751672945,11.404419602441687,14.501124683050174
4282,0004282.bin,144368.23613156323,10484.657794508434,False,1.918611020601076,1.4054351479587373,17.240725857964357,16.57531783476492
4283,0004283.bin,1000000352.1379619,1000000352.1379619,True,1.6070850583456668,1.202861275372732,20.606178432440235,7.115659776227472
4284,0004284.bin,1000000870.7519033,1000000870.7519033,True,1.1353014280985332,1.4129963495844322,9.55567874300031,29.08386748097214
4285,0004285.bin,122670.00427752528,129699.42855462908,False,1.136555606218286,1.4179485694038139,14.548055614429824,26.519651755378657
4286,0004286.bin,58.231548150462025,58.231548150462025,False,1.127207893455116,1.1694593968789868,3.017990594522694,6.647712768167752
4287,0004287.bin,1000001209.2270018,1000001209.2270018,True,1.336252111808905,1.1483563631242468,14.082137802207317,6.639853572243166
4288,0004288.bin,1196.6739029483422,882.5838095043994,False,1.0700891948006752,1.1716756430134783,3.6770698851942334,8.774761649308777
4289,0004289.bin,1000004681.8874213,1000004681.8874213,True,1.4119656497098427,1.346756083865056,14.818583638131653,16.270168563985887
4290,0004290.bin,1.6974097914175008,1.6974097914175008,False,1.1017126321154205,2.4533528705931094,2.889268235996595,24.131359538116087
4291,0004291.bin,1000001561.5447276,1000001561.5447276,True,1.3743806070880051,1.1812661930252435,23.037757805073003,26.783046558798052
4292,0004292.bin,28886.173419200153,1358.343525327884,False,1.1965772848754277,1.884586388916313,4.256205806349583,18.676844001844643
4293,0004293.bin,106.14007348781321,106.14007348781321,False,1.3908651664615974,1.0571463689599931,16.472917074369068,3.2429415457136956
4294,0004294.bin,60.48321420030069,60.48321420030069,False,1.0669527689257914,1.2595093812954195,2.844843394790319,10.525355309734397
4295,0004295.bin,13.475355282885909,13.475355282885909,False,1.2900558727503466,1.1839064865046045,9.96487370479447,4.657924024603872
4296,0004296.bin,3.013768405169838,3.013768405169838,False,1.061067108658085,1.9139627827156025,1.8253873379093493,27.59113695577594
4297,0004297.bin,1000028817.8207592,1000028817.8207592,True,2.2323177119373283,1.3994528670757767,20.76633124820008,8.925371862189042
4298,0004298.bin,873.438581241128,1699.5575344162214,False,2.1783015764197726,1.1979097861964871,29.205085529959828,4.798675029393707
4299,0004299.bin,4789.709380198632,3143.291164567408,False,1.3082246924985388,1.5569687350799333,10.886435317571431,12.624277941890048
4300,0004300.bin,1000001583.8083543,1000001583.8083543,True,1.489915368724907,1.7042908011057054,29.46665688128567,21.352442333033284
4301,0004301.bin,82771.97144868031,34861.71406630849,False,1.6941114760949632,1.1064767640242317,26.941674341690632,10.215285163118011
4302,0004302.bin,1000006297.7338924,1000006297.7338924,True,1.237143186349253,1.472529185062958,9.417335770481621,22.29385483813466
4303,0004303.bin,1132.4494590040806,842.3309487363226,False,1.1620084148058243,1.2438091601977481,5.272202919758856,9.679072918867728
4304,0004304.bin,1000000501.411738,1000000501.411738,True,1.7526731054450593,2.3398078307659906,14.783316088764012,24.48811037927543
4305,0004305.bin,1000022132.980638,1000022132.980638,True,1.3819590057061135,1.649970272398382,9.793309385747042,12.521633878392556
4306,0004306.bin,152333.62603275036,380525.43094788224,False,1.5105890142600993,1.417893478821301,20.369912301464385,11.042312675672084
4307,0004307.bin,1000004778.6512703,1000004778.6512703,True,1.6464406776265623,1.3053228611706045,25.15731651975149,21.65800570126826
4308,0004308.bin,8.556330989390208,8.556330989390208,False,2.284107877125893,1.0630038003112794,25.616533780018944,1.4787616650078566
4309,0004309.bin,1870613.3086278338,685481.0004664869,False,2.510843708796308,1.7016836707927014,26.916871351850787,12.678900188915584
4310,0004310.bin,114011218.1702643,28702308.545091636,False,1.1244891315593641,1.4202907027497909,9.787134944783421,29.694373529664766
4311,0004311.bin,543.0672102047816,2931.8077609476622,False,1.0900015729500447,1.8366150875363314,4.697019127254282,29.779098870717103
4312,0004312.bin,58.57795831198121,58.57795831198121,False,1.1369433787671925,1.879481159236733,3.0951915048217398,14.505442338852625
4313,0004313.bin,335271312.58287567,484292759.33167267,False,1.1527741473982938,1.9670212150685094,5.026877528903902,25.3219672508937
4314,0004314.bin,172.2351323046474,174.52143937063937,False,1.1446315509936886,1.0598347944241306,3.9860229702049153,1.6409026248513443
4315,0004315.bin,1000027945.8992317,1000027945.8992317,True,1.9245976669017983,1.3765665977502006,20.59614435796439,24.036868507012926
4316,0004316.bin,8367.398887256242,32989.8867573029,False,1.2663682017868587,1.0681512324574551,15.706358331909389,6.975071531392764
4317,0004317.bin,1751.9693918571847,2629.2877669076584,False,1.1493953525385259,1.49893471078755,6.349675521052936,11.726838405811485
4318,0004318.bin,1000000501.2828577,1000000501.2828577,True,1.4518892399910663,1.832167975754106,9.062684324649341,15.971972692160348
4319,0004319.bin,50996205.65910869,71643798.44981536,False,1.2426957122098603,1.2609565076067897,6.55596629428611,14.960346550724946
4320,0004320.bin,1000002456.7124745,1000002456.7124745,True,1.5774242094722666,1.411862782793346,27.19777136429037,29.819794909526625
4321,0004321.bin,1651320.1246900128,5542538.324548349,False,1.0847013886899968,1.1509494550473016,6.131817635833044,11.597395191273815
4322,0004322.bin,38.0011947180615,38.0011947180615,False,1.2576635187732261,1.4760858533849341,12.821534848315995,16.938932444163587
4323,0004323.bin,5.8889727457341685,5.8889727457341685,False,1.0642018592739264,1.769145974307241,1.3219170123231483,13.781525241613412
4324,0004324.bin,1000026969.1332864,1000026969.1332864,True,2.189076018915607,1.7816802854329084,26.11381474984699,16.21403897463685
4325,0004325.bin,1000000097.9094355,1000000097.9094355,True,1.15812927498313,1.2025777098987733,21.314017851749796,24.582824883488982
4326,0004326.bin,1590.5422565878953,1418.6535344457336,False,1.8681454601110137,2.4793330382926992,16.410393670724183,28.097988660275714
4327,0004327.bin,1000000052.6761694,1000000052.6761694,True,1.5082189350862547,1.2048411468741633,29.363737570343673,8.472705811778786
4328,0004328.bin,32959.194816294745,25188.83384264787,False,1.2517482262934836,1.3401960435360951,17.692504733724448,22.636272985471418
4329,0004329.bin,1000000149.2396678,1000000149.2396678,True,2.6936813211107333,1.2873938484344085,29.34949683821213,4.812055264623308
4330,0004330.bin,1000038443.071528,1000038443.071528,True,2.0739017818149432,2.0951156475548403,20.98610409693196,20.58039395960577
4331,0004331.bin,1000031901.6852052,1000031901.6852052,True,2.091109946164974,1.6572454585654044,19.369038799102977,15.530782214825253
4332,0004332.bin,1000002083.4463664,1000002083.4463664,True,1.2829379512549357,2.1536780823533666,14.3101495858014,23.430169263304638
4333,0004333.bin,1000019940.8489012,1000019940.8489012,True,1.3627950533650866,1.4160903592175067,9.65708821688448,29.155287797603982
4334,0004334.bin,591415.8498490844,2834666.799091138,False,1.4015880839991215,1.5133834073137533,27.33051445367078,18.58942705849909
4335,0004335.bin,34.190682941409875,34.190682941409875,False,1.0403366276603894,1.9016333055211376,1.0754883190049567,20.271524207258704
4336,0004336.bin,608689.2459635339,1236158.632150311,False,1.250921505559368,1.1426068564542375,12.38591618798964,15.299339904561302
4337,0004337.bin,4626680.871239527,33976076.037254825,False,1.332125854030676,1.0774401247034975,15.356777114162176,3.69920783003641
4338,0004338.bin,1064702.1980470452,1539686.1295526656,False,1.3915131329891697,1.2181275437082,28.43419327445519,18.47359497311413
4339,0004339.bin,125.67760659719879,125.67760659719879,False,1.1973420863627058,1.0773913043246355,12.219479488698704,2.467802174163081
4340,0004340.bin,1335.8268648307335,846.0375374657806,False,1.0220633348077914,1.650481298055915,1.0195386739556518,18.798362853903274
4341,0004341.bin,1000001323.8638227,1000001323.8638227,True,1.2498861769991374,2.14419193721335,4.995987571085733,20.79194677391746
4342,0004342.bin,8571.261267413012,3137.332909790481,False,1.1048685137392555,1.2392745531165055,5.316684712077403,7.953314005471382
4343,0004343.bin,1000000321.8179836,1000000321.8179836,True,1.4687610089673642,1.449867245820053,16.889541959025372,13.073692023778518
4344,0004344.bin,849.0513058697161,957.6855325201938,False,1.1608705332005191,1.511736334911549,7.144445395249296,29.369766604539436
4345,0004345.bin,314578.9128382821,140554.260279281,False,1.2366946488748358,1.5951456398495407,23.998436951165466,16.886592873475056
4346,0004346.bin,1067.7400408333062,1106.6765429873863,False,1.325837523328924,1.2804443698514552,7.948896174865511,6.0174212050000335
4347,0004347.bin,12074.195461569536,17268.823679646917,False,1.5961649750255933,1.1172244484856255,25.611661390877718,6.431660825348526
4348,0004348.bin,2218.1681872185795,3477.1266372059135,False,1.184611352773992,1.3416649311485531,5.66710141596907,10.523732866981659
4349,0004349.bin,5854.8513448339745,4682.841845366219,False,1.076548787356629,1.547028960349691,4.312147592523329,17.46896671174067
4350,0004350.bin,1000007684.854123,1000007684.854123,True,1.4523508374423322,2.0258888218873996,14.537795448135702,28.44928596737945
4351,0004351.bin,8.417766924784756,8.417766924784756,False,1.061635319696741,1.4543586166357303,1.4678843865658278,14.105707767254811
4352,0004352.bin,121235.45052198098,139820.2864076064,False,1.5233246239666722,1.2752820242557632,13.166154467450479,8.294167355152785
4353,0004353.bin,1895615.6058217424,1224332.4337273159,False,1.0750098177378093,1.479362525414399,6.766620069849811,17.957993671735462
4354,0004354.bin,2894.118335375424,1548.418780947158,False,1.4943938340406262,1.0278917453731882,14.459709499256622,4.133433578331718
4355,0004355.bin,76523.35567415631,173974.42311009814,False,1.809638131407877,1.0505623549990781,20.89686587505113,7.044480870156528
4356,0004356.bin,304.7716600997422,405.05740185794645,False,1.1767622294885187,1.6516461751723075,4.418298007014314,12.28805925298383
4357,0004357.bin,5507.228747778314,40851.76929565,False,1.4969241812368288,1.0631280436009183,14.69315975878426,2.6799635932446835
4358,0004358.bin,1766860.5628050473,598069.2112277127,False,2.064757189996369,1.31928983796805,29.545234297882985,11.732817646279152
4359,0004359.bin,1000000823.8882084,1000000823.8882084,True,1.40418339882711,1.1844312455514159,26.367268646956003,8.553891981119344
4360,0004360.bin,1153431.729397167,2509195.3277258663,False,1.130265058558081,1.2501708627950545,17.226135045223103,8.508892499780014
4361,0004361.bin,275196.09586298483,374354.03010478796,False,1.5561943422022864,1.6235818856898,24.780535511301032,28.034111315675304
4362,0004362.bin,164078774.07686582,79929137.51575397,False,1.546179891995539,1.2674191642535537,10.921874735541673,7.6025387141532015
4363,0004363.bin,3.221614502078107,3.221614502078107,False,1.065681678391895,1.1920964864377512,3.2775802479376996,4.57377988490453
4364,0004364.bin,733.211747859946,621.5637528042681,False,1.2847750388855528,1.1937130012749897,8.359083436888868,24.227743319586267
4365,0004365.bin,18.671507705592248,18.671507705592248,False,1.0975413812318366,1.104959362064707,9.760981268351532,7.879800104587279
4366,0004366.bin,22711648.57568109,76475819.37303373,False,1.2585545407662617,1.1767837671742143,6.236182615190636,16.062540697856537
4367,0004367.bin,54168.29552071173,9071.581463681228,False,1.170116160247696,1.0537561722621112,7.890237105541059,6.1683334179055676
4368,0004368.bin,419.2948594962006,625.2010595003211,False,1.1802746112111477,1.120534424243979,17.700829721484315,11.4542658561187
4369,0004369.bin,5926.973940476772,42089.45816300633,False,1.4292843193375822,2.281412826348771,8.46908407657735,27.483832271570662
4370,0004370.bin,145170447.52960518,947457540.8612069,False,1.2457643351730516,1.9312457793210829,7.163600304342698,25.51061389816465
4371,0004371.bin,41806.51034253616,115006.99581753467,False,1.1517540712584668,1.3007580353743764,6.039384899455493,26.037953893475237
4372,0004372.bin,1394436.9016483864,1908572.9425613862,False,1.1264346809774632,1.6509434304874053,8.700556537681102,27.10550845285699
4373,0004373.bin,12.124355652982054,12.124355652982054,False,1.013021189618428,1.0247699943383448,1.2360760733624867,1.4652343657650793
4374,0004374.bin,13.994970525156518,13.994970525156518,False,1.0246480042741821,1.2352597929059599,2.261269927329314,22.253378000023098
4375,0004375.bin,1000009384.9540383,1000009384.9540383,True,1.2647398612864438,1.377485004905054,9.032491105499801,19.526309045655804
4376,0004376.bin,1000004826.6452817,1000004826.6452817,True,1.1811359338607035,1.2981983362290657,6.51268129013112,12.267538829966435
4377,0004377.bin,5.300075471160801,5.300075471160801,False,1.042081980888292,1.0107780749327675,2.1591641201893594,1.1728162740936838
4378,0004378.bin,1000000300.8688928,1000000300.8688928,True,1.3200500297373967,1.5471094300410104,12.992377562107025,20.274745159877597
4379,0004379.bin,132.39796373056623,132.39796373056623,False,1.1024459277726342,1.064205071930044,5.142183852401714,4.028774330788839
4380,0004380.bin,43871.28811178071,24873.358108909113,False,1.5781241536912547,1.102112644965484,11.063305598672537,5.194725883141756
4381,0004381.bin,442482.5857152317,3378426.3797478774,False,1.073518215827657,1.1904466129361488,5.261093914094706,23.84525494542268
4382,0004382.bin,275020.1887289952,79323.52757274486,False,1.6345057793961704,1.4133020386318749,23.02218305440113,12.019670338640013
4383,0004383.bin,1000014035.3847004,1000014035.3847004,True,1.5355472050121346,1.1829521502906084,15.611691169617723,18.589856852363773
4384,0004384.bin,145972.77336373387,3344328.0624039005,False,1.481419352957639,1.400200437108772,9.376969394529924,13.56903611825105
4385,0004385.bin,1000027481.561898,1000027481.561898,True,1.8841574090508075,1.3906386905801202,19.76482291711693,23.73938528240197
4386,0004386.bin,4.226203970468079,4.226203970468079,False,1.0224106130423187,1.04031133141907,1.334586833913162,1.9812609426613927
4387,0004387.bin,1000003008.9505006,1000003008.9505006,True,1.2686175027344075,1.5156143772069162,11.271498571332192,27.289678492988514
4388,0004388.bin,136.17383449106688,136.0699114426128,False,1.0416773007942965,1.6283988555543734,2.916375013710831,22.251327662551425
4389,0004389.bin,4172704.582693149,964867.482339999,False,1.2397894259038178,1.4140094049851761,18.678768561788125,23.46907046209314
4390,0004390.bin,1000000140.6047993,1000000140.6047993,True,1.4858796104831646,1.6165785990869994,14.128729495754037,14.7932374674199
4391,0004391.bin,1000016002.4711052,1000016002.4711052,True,1.7811464369866437,1.607724406366801,19.17663312535638,23.320376497367477
4392,0004392.bin,1000000211.4714221,1000000211.4714221,True,1.1752401319321928,1.7523312910271853,17.112143105888116,20.319047617111295
4393,0004393.bin,1000009431.1257043,1000009431.1257043,True,1.5538420362292071,2.5357228685965376,13.201196952100052,25.660593689628858
4394,0004394.bin,1000012909.8479493,1000012909.8479493,True,1.3382941381353866,2.276909617295819,6.522881579985828,24.316319380579575
4395,0004395.bin,1000000058.3923877,1000000058.3923877,True,1.417547872685088,1.403102610885873,20.584654894668084,19.492265028307628
4396,0004396.bin,3241.914137529112,5038.224030047488,False,1.091806208237488,1.0910591111462782,7.08084555693395,4.318481234878859
4397,0004397.bin,53819.806900234886,19973.52493866125,False,1.4988321485969838,1.133172272839624,24.040713177041766,8.86794099553147
4398,0004398.bin,11873.485413912353,13069.812906687375,False,1.591733686468776,1.314461206781892,21.859625912294515,19.629887296911267
4399,0004399.bin,213.5618645732245,213.5618645732245,False,1.1332646510848374,1.023546980233,7.838590480963432,2.081427752086754
4400,0004400.bin,1000000057.3554966,1000000057.3554966,True,1.528219207183788,1.4313401469295812,25.951991910672398,21.127410192067032
4401,0004401.bin,515652.62175215536,300892.24731941224,False,1.295815968439449,1.6696416198437631,18.86792579826776,22.52583259475087
4402,0004402.bin,1000000155.0639877,1000000155.0639877,True,1.6095986798987139,1.6180159467385389,26.372291508123038,23.232543801770618
4403,0004403.bin,1000003914.9026519,1000003914.9026519,True,1.5968931853178132,1.2709043905252273,25.634421310766175,7.860817792808444
4404,0004404.bin,17.285867059537868,17.285867059537868,False,1.0439413032053224,1.451018129464983,2.504923439911845,9.854631329915499
4405,0004405.bin,1000000055.0753776,1000000055.0753776,True,1.3763601125315021,1.6999348011702178,21.765492869704975,28.45233720042278
4406,0004406.bin,353.78869795410867,250.73167490362675,False,1.124582115248984,1.3726132523532384,5.203466588381791,9.969783542740995
4407,0004407.bin,10682965.768125167,4928618.0476393085,False,2.1220324751327175,1.249525124994083,24.230783726972856,14.52413558332836
4408,0004408.bin,1000008666.511955,1000008666.511955,True,1.791847116312198,1.1859048457844688,26.40963656752507,26.72622883408943
4409,0004409.bin,56.46485632674555,56.46485632674555,False,1.9018367483952903,1.0475997351904105,28.3403269567418,1.5777839034607903
4410,0004410.bin,33360.164578149146,43179.26453090308,False,1.1542670623273832,1.079817315350072,12.671620275831051,6.266792588123737
4411,0004411.bin,53686.82003324505,415852.2697907149,False,1.1201510268856663,1.6058973390908156,5.401689383760383,23.634704123258665
4412,0004412.bin,2660478.995615294,6959931.036408957,False,2.328043008044731,1.9137784701614171,25.86187024480386,18.115765961982675
4413,0004413.bin,239913.04302406067,74452.68893790459,False,1.235197658486743,1.3542552603137414,20.093276934177347,20.982148308475153
4414,0004414.bin,592.5345812690658,856.4298423107118,False,2.1967247153225844,1.8837290015367412,25.37888781577977,19.143427111145655
4415,0004415.bin,1000000783.0309747,1000000783.0309747,True,1.0889404607895556,1.1572164998784473,6.958897187027987,20.25220862574995
4416,0004416.bin,1000001424.5453703,1000001424.5453703,True,1.2940125670289477,1.427117226511336,9.821876314140063,11.487546119693848
4417,0004417.bin,7736.031726927851,10666.419206222185,False,1.5538680548263806,1.1061284748739804,11.561921076479846,4.33382319312537
4418,0004418.bin,80934265.98712297,14171208.29460946,False,1.2407497513005938,1.2873684612929475,9.785737922497194,17.97347570351247
4419,0004419.bin,1000001641.2509958,1000001641.2509958,True,1.4256104859337748,1.6121851685058348,16.06676788606712,19.11823983595924
4420,0004420.bin,58.508676279678774,58.508676279678774,False,1.1475499136947145,1.0457559583097884,11.951587186668618,4.038228389359389
4421,0004421.bin,89.68559081592241,89.68559081592241,False,1.2732408624645006,1.114378196925301,5.999825099775899,2.5945621010856983
4422,0004422.bin,8356.868018456555,2336.294052301477,False,1.6540556213977449,1.1307812497520637,19.67482015405936,4.284548903573234
4423,0004423.bin,1000000083.4650683,1000000083.4650683,True,2.3818905200779383,2.25824283020215,28.568067761577222,26.08515231516502
4424,0004424.bin,1000000168.2047824,1000000168.2047824,True,1.2506381919885714,1.2309940948620184,28.734701633439276,26.226346924927256
4425,0004425.bin,1253.2080413074707,9663.007532391826,False,1.1108512440858254,1.0774365941225363,11.665961327486924,2.826658177253614
4426,0004426.bin,1000000063.8555954,1000000063.8555954,True,1.4726810170820843,1.422806487957699,29.946551223000405,26.12151026506637
4427,0004427.bin,6789149.417311524,2100004.524458056,False,1.3655126297124653,1.084418693228207,16.992008461809455,4.020337823902672
4428,0004428.bin,136319.2228163032,50958.66681138687,False,1.300403889108208,2.2270444729064605,10.823158934785965,24.812805225382295
4429,0004429.bin,332.3805499725001,332.3805499725001,False,1.3917214654770849,1.1813117895614034,7.507789602633662,4.40886464066672
4430,0004430.bin,1000000150.9492515,1000000150.9492515,True,1.8781124138226022,1.300296818500199,28.99077205690373,9.937114521704475
4431,0004431.bin,151.62372769457374,151.62372769457374,False,1.2294716097988785,1.0302237070102986,18.731034375455103,2.261833679069152
4432,0004432.bin,177474.51670552895,182137.5438870894,False,1.4189135810701219,1.136435344903102,17.540673931825474,7.0668786069403
4433,0004433.bin,47550.33723159042,1623.3819399037252,False,1.4865167632310048,1.4251597695138005,11.901992096485378,11.65242046142209
4434,0004434.bin,4845.238929101583,11426.581664496674,False,2.0408060445533143,1.244347322538714,25.321229875369703,15.120121060069435
4435,0004435.bin,20537.619246079958,63605.44362207111,False,1.7508259417557568,1.1802736547216177,16.849336506423064,5.270003033448679
4436,0004436.bin,262.0592871850992,262.0592871850992,False,1.2697443956598393,1.0682064277735317,7.031712702917134,3.0238511746069463
4437,0004437.bin,782042.6243791427,236755.8955487473,False,1.5437297050275578,1.2152723585087883,20.13075070162855,9.50458564150137
4438,0004438.bin,298.882687354011,298.882687354011,False,1.1418303345303338,1.2724946210801382,2.4199375522602082,5.476396727542101
4439,0004439.bin,1515.5790976401713,283.91776837664935,False,1.0416032494563612,1.2752169456139804,3.991969959789369,22.21359553273029
4440,0004440.bin,198.45838153121812,235.0392945870674,False,1.097101956138601,1.5248858268232357,3.3948857134944936,26.492959294451577
4441,0004441.bin,124.46517103188782,124.46517103188782,False,1.294301431706084,1.8703279340600034,8.901137024505747,23.765554093624324
4442,0004442.bin,1000000058.791049,1000000058.791049,True,1.163395180732001,1.3041198098055196,9.999600799243696,18.123903296235433
4443,0004443.bin,3.6026656797432817,3.6026656797432817,False,1.2165880496479344,1.1727340761756613,4.656647641084352,12.55099632389179
4444,0004444.bin,1000001837.9436556,1000001837.9436556,True,1.215828909617462,2.5401188953103158,5.72519077975206,29.002718478114897
4445,0004445.bin,869985.078782026,371597.0901686479,False,1.3949586354275663,1.0764076861002623,19.736428846192116,3.9821148588187367
4446,0004446.bin,1000008036.6721773,1000008036.6721773,True,1.3583301532449827,1.2100788926658874,12.736918609792742,19.028312885883615
4447,0004447.bin,1000001325.3347123,1000001325.3347123,True,1.7382628513125273,2.5810818822143546,16.74654947699024,26.183867777683503
4448,0004448.bin,349.5278529673366,137.35162904019126,False,1.0444280156981245,1.0698184130936834,4.604529594113322,2.2555280390049393
4449,0004449.bin,1000002619.1894568,1000002619.1894568,True,1.3261744177280397,1.7955790854926328,14.134146369758529,24.98411997100599
4450,0004450.bin,2092.7330677415193,2097.3056818735226,False,1.1950916088192625,2.312010546394905,4.116330569489082,24.715828618816214
4451,0004451.bin,2.8752043405643306,2.8752043405643306,False,1.055329087613236,1.1221412768299128,1.6096631341666519,8.738257035578012
4452,0004452.bin,6784.962628506265,6483.481864936483,False,1.0368273092656326,1.1800474630729116,4.827397798400575,8.104095656650859
4453,0004453.bin,44.6176288029716,44.6176288029716,False,1.399977736180346,1.1142869017033772,8.751667867298936,3.85862170019873
4454,0004454.bin,14006.748470780632,3669.5574819170033,False,1.515284888409248,1.080096403878606,17.81824408959951,11.084513647690097
4455,0004455.bin,1000000137.9736887,1000000137.9736887,True,1.6600418102998789,1.6117472173104341,15.35758700332021,13.434451539633843
4456,0004456.bin,207011.80267374148,174709.08975384067,False,1.4440980077507861,1.2563102844141139,17.003404871259484,6.733222888377815
4457,0004457.bin,16048.697808946015,12132.738778986504,False,1.0389459552998506,1.054233759964619,4.697556392566626,6.047480667505121
4458,0004458.bin,1000000106.3815664,1000000106.3815664,True,1.5122113199420315,1.684676707905941,10.474425532460474,13.513449232278868
4459,0004459.bin,8.383125908633424,8.383125908633424,False,1.112472911194152,1.7315347780274908,2.72779150752925,16.513606169588716
4460,0004460.bin,174632.6716413381,543831.5640790735,False,1.237381818317433,1.7343486491856372,5.563328528613588,29.046806087544258
4461,0004461.bin,1000022142.6419556,1000022142.6419556,True,2.400553427963952,2.0940183579246785,27.234642318530934,29.53970987563426
4462,0004462.bin,1000039838.6685572,1000039838.6685572,True,2.240688662154164,1.317874718128361,22.687374447127727,12.124765172093339
4463,0004463.bin,13236784.437706474,1139868.5255581038,False,1.5842138656218074,1.3044275800554477,24.447750863628485,10.476243014147123
4464,0004464.bin,1000000135.2989227,1000000135.2989227,True,1.393364762379021,1.219869707137428,26.419897607548176,15.415160360320282
4465,0004465.bin,372531456.2543482,397190412.6258024,False,1.3772969789269263,1.2609684865703081,18.140429544373422,11.001000694588589
4466,0004466.bin,1000001047.0290977,1000001047.0290977,True,1.800640657739514,2.1046912149106323,21.361074495932026,28.998694976149533
4467,0004467.bin,1000025693.148608,1000025693.148608,True,1.6204536345549643,1.1666218398659578,14.615285219509715,14.218952229187334
4468,0004468.bin,105652316.80473116,665068599.9458079,False,1.4294736670821235,1.6452719524042039,26.329146401318635,22.91201070878452
4469,0004469.bin,1000005298.1172246,1000005298.1172246,True,1.1645589061146893,1.7088911536859281,4.987012747614883,23.089529379602016
4470,0004470.bin,2282.046221002085,2051.302412415815,False,1.8295329292689144,1.1524623706191677,26.897878219117096,4.532810753111137
4471,0004471.bin,1000027994.2239324,1000027994.2239324,True,2.2461021914981774,1.3671916334914997,25.63802327453737,15.905462518031102
4472,0004472.bin,40.28750178405177,40.28750178405177,False,1.048709274156955,1.5965259376205323,1.1202976047215754,12.92399165997509
4473,0004473.bin,446002.04384095076,1432099.0303436394,False,1.0653553147786334,2.1689773610829133,6.986741250719043,25.223330350102938
4474,0004474.bin,1000000117.7671887,1000000117.7671887,True,1.3831920628077625,1.3128524734699376,16.534955503545348,8.609953446795577
4475,0004475.bin,245522592.1435501,79632658.83533806,False,1.32933240936844,1.2551396181091292,29.11075278804497,16.59624890202111
4476,0004476.bin,1000000261.1070144,1000000261.1070144,True,1.8545476032569717,1.8559952686879904,18.759092147939146,17.549739273065473
4477,0004477.bin,1000000075.9181429,1000000075.9181429,True,1.2466228695501176,1.264743424010536,23.966274251057254,25.256296929088897
4478,0004478.bin,1000000147.2875699,1000000147.2875699,True,1.6127816896370162,2.45720223149299,14.11521956435976,29.43837152899691
4479,0004479.bin,1000004063.1956313,1000004063.1956313,True,1.5375655057529705,1.1713621605804545,22.974585522901343,14.72493832648708
4480,0004480.bin,73.9932104993447,73.9932104993447,False,1.9623827526851791,1.8512456462784777,23.942796163224084,17.96334857187501
4481,0004481.bin,1000018237.0402932,1000018237.0402932,True,1.659647583730909,1.4050644662266458,14.423101902197564,11.649136406369099
4482,0004482.bin,294731404.89267796,94578981.48062044,False,1.353930616693417,1.2335338703019498,11.909473631261516,7.6636851403071224
4483,0004483.bin,214221.39485821038,320160.9661898482,False,1.5126113748866392,1.0592866464875152,21.209128142350142,7.30580211069583
4484,0004484.bin,16621.660215590404,46972.94077490698,False,1.795861655054119,1.248230725321306,28.506391914521146,5.8320891032262905
4485,0004485.bin,67.65390454364054,67.65390454364054,False,1.1862240327889306,2.9383323414714275,3.705752487835801,29.99963368412543
4486,0004486.bin,63.808751750838425,63.808751750838425,False,1.2491966848201836,1.049599552109756,14.426396456312501,3.229198038184268
4487,0004487.bin,322.02288614309487,322.02288614309487,False,1.135671802940752,1.0112094082331273,7.181041743612355,1.0750117847460368
4488,0004488.bin,4746646.749337387,21075285.344144788,False,1.9275497562064252,1.9743868532426063,24.849350698207672,18.6062227988298
4489,0004489.bin,1000001779.4075227,1000001779.4075227,True,1.4356089893903214,1.1840792785412935,23.560322983856633,15.875582037018884
4490,0004490.bin,1000000230.9833668,1000000230.9833668,True,2.0868248915352883,2.1348774720984944,22.881704072169565,23.738900179881664
4491,0004491.bin,25308296.49294608,36253993.85636326,False,1.218404069254677,1.592909226109864,10.78800156591573,27.120524881809093
4492,0004492.bin,1000000383.278089,1000000383.278089,True,1.7759498351314795,1.9751529122657294,15.625186519730626,19.265452396103207
4493,0004493.bin,62.59631618553453,62.59631618553453,False,1.8739763554896633,1.537448217066414,17.63255045615037,19.60029366113022
4494,0004494.bin,955729.0761895431,2218271.9687618488,False,1.3443013827358377,1.128871431569203,20.93146137683565,7.928127099203201
4495,0004495.bin,1000008198.7758322,1000008198.7758322,True,1.4844368773461816,1.312632488604336,17.060202008486,25.78881655186701
4496,0004496.bin,1000002095.2026764,1000002095.2026764,True,1.2458824391079482,2.166229685853867,8.101447133296606,29.28041909287473
4497,0004497.bin,1000000104.8092363,1000000104.8092363,True,1.1944765867802243,1.5731497609209537,7.461886919782954,20.958763649298234
4498,0004498.bin,1000000083.0020756,1000000083.0020756,True,1.672178977486261,1.15420893886456,28.589338712402895,5.933206090182434
4499,0004499.bin,1000025126.0186106,1000025126.0186106,True,2.6691141469206165,2.0693131982815833,29.400394485456328,23.668143450825013
4500,0004500.bin,83.79661807017563,83.79661807017563,False,1.1145927460814367,1.8460355861653284,2.903427730877785,19.870527679934856
4501,0004501.bin,1000016443.2620326,1000016443.2620326,True,2.22300290661673,1.992303194471555,24.506168823688682,19.451043597725832
