,shadow_instability_time
213,733910.4219496328
214,10406635.449855173
215,13427879.778116513
216,48230204.451612435
217,480983578.44431967
218,955122.650317496
219,24725.337046946664
220,17486.473183904658
221,12576.524836694314
222,1755.3988524574404
223,1571761.6299864408
224,1000000000.0
225,11152428.26317999
226,3523928.8743078406
227,25008669.550865557
228,2872.64090536331
229,1000000000.0
230,1000000000.0
231,1000000000.0
232,1000000000.0
233,1000000000.0
234,5304.959854405731
235,2803574.6566433334
236,148099992.75155193
237,4944303.795185965
238,1000000000.0
239,1000000000.0
240,230993225.2732945
241,306193.18889272056
242,275.9849756780642
243,433523.8648060154
244,86666.41842262716
245,14005.882445116851
246,2055.424693345088
247,1000000000.0
248,1000000000.0
249,1000000000.0
250,296945.7349882523
251,2784959.71765085
252,17569876.07900063
253,999000000.0049609
254,8966241.451030891
255,2316907.3837682507
256,1000000000.0
257,106364.5472868042
258,2256173.229830749
259,1852986.9956658855
260,999000000.0049609
261,8943481.29874895
262,999000000.004961
263,2423.8665411271163
264,2048741.8890704622
265,999000000.0049611
266,9831275.46665338
267,157651338.08381662
268,123400.16764905622
269,915702292.1263455
270,27838.490527420836
271,1000000000.0
272,854143.1878890573
273,999000000.0049607
274,1000000000.0
275,201516.24798324174
276,1000000000.0
277,1000000000.0
278,137012.7359996282
279,1513807.1058358345
280,20766359.57713079
281,1000000000.0
282,828425.5243745004
283,3872807.8676436236
284,77735.75661092682
285,999000000.0049609
286,24451.39589122459
287,3328992.270989701
288,999000000.0049603
289,838910.2167768423
290,999000000.0049605
291,60030.97573954542
292,999000000.0049607
293,329814697.0119491
294,96881.70767754091
295,1000000000.0
296,473000.5243328735
297,465004.99675236555
298,3705080.258404544
299,5612.710641891209
300,1070569.171141286
301,20501.86971680069
302,9365.475844577417
303,35783.54614635055
304,39456.637012660954
305,626408838.9266372
306,122823.11760189169
307,470345.11723926093
308,3634876.047360918
309,8587.61182690673
310,11303.22500603203
311,1542898.7698673832
312,6163907.87278498
313,156064429.5332551
314,1866255.5441295817
315,86668.98185782271
316,484366.8999137107
317,1163959.8268131358
318,498244.194909764
319,3539527.966423442
320,293401.19693290535
321,99866.30834770568
322,1041311.7845367017
323,92668.21695916144
324,16881.398554795163
325,6724.92974745134
326,2308588.482273951
327,202729.7574202823
328,196326.26166037662
329,38826384.64724746
330,1290.4124926564716
331,116473.10757093428
332,999000000.004961
333,1258692.47545547
334,15500.088035774037
335,292396.33033618616
336,147050.45540571472
337,54618.62873396035
338,999000000.0049621
339,21290.160680332818
340,999000000.0049609
341,1112449.1552279158
342,1627376.638461919
343,112024.71612198537
344,7716585.079378012
345,1000000000.0
346,15238.201953672504
347,194176.44019759394
348,389917.64974293014
349,54148232.77351672
350,148254964.41080096
351,57754794.53438688
352,106162.69408564985
353,311706.9301526002
354,216338.09956688277
355,999000000.0049608
356,203195.05554932027
357,1000000000.0
358,105577.15698952653
359,629451.1308957258
360,16988.681781814776
361,5683194.247453977
362,1000000000.0
363,808324007.6259162
364,469465145.62453085
365,1000000000.0
366,45675.4268744107
367,999000000.0049607
368,1000000000.0
369,113106.27792847912
370,22558231.38812122
371,1000000000.0
372,168810.86788484227
373,15174953.326737877
374,1000000000.0
375,13860216.60068162
376,1000000000.0
377,68840.22078961099
378,1715.2845557540554
379,1000000000.0
380,682698227.9071168
381,999000000.0049607
382,33419.6085626937
383,3157646.684728857
384,2329429.037280051
385,45635118.23763653
386,472845.7829136939
387,2366420.7582781245
388,28502771.793287992
389,999000000.0049607
390,1000000000.0
391,131922.06547008874
392,15795170.654734075
393,28783.254960907034
394,2268736.79897224
395,15917.789408522813
396,999000000.004961
397,1000000000.0
398,9570831.696970351
399,1193331.0438460235
400,31160.113643091736
401,25336.023520672676
402,1000000000.0
403,999000000.0049613
404,23216.651511538348
405,999000000.0049605
406,1000000000.0
407,14812.1174550152
408,87576.47255812121
409,999000000.0049609
410,857125.6061651807
411,1000000000.0
412,9840796.203566328
413,77518.4535165659
414,1986917.9287609572
415,9075146.640097622
416,11101026.606872987
417,1055645.5788430364
418,2309049.6234825975
419,37399.20313997251
420,1000000000.0
421,94146.59160574812
422,261381.05077513313
423,122033.30243348292
424,1814349.5492666347
425,74492.83788326984
426,227258433.1749702
427,11239.935869524146
428,689848.4351850289
429,1514.5052261402295
430,1000000000.0
431,158562486.30641204
432,236293.23012993805
433,1884141.7400626913
434,1000000000.0
435,25962.09060556967
436,19482596.353165865
437,367047.3391060916
438,69220020.0123465
439,36767.38564626169
440,1000000000.0
441,712379.8873260878
442,83410167.11972232
443,1000000000.0
444,27857.231317158527
445,1000000000.0
446,25029.7276558655
447,1000000000.0
448,735650.786595576
449,999000000.0049611
450,25606.396651731244
451,999000000.0049605
452,828293.6460264286
453,238669.11886416975
454,14032.867796698449
455,128108.95561646664
456,2430998.0558431754
457,1000000000.0
458,181595.0309750052
459,12218050.59856685
460,1346991.005657986
461,1000000000.0
462,1000000000.0
463,7232.559198128089
464,20105915.44000968
465,999000000.0049605
466,47074120.20567677
